id_municipio,nome_municipio,capital,regiao_metropolitana,sigla_uf,nome_uf,domicilios,populacao,area,taxa_alfabetizacao,idade_mediana,razao_sexo,indice_envelhecimento,populacao_indigena,populacao_indigena_terra_indigena,populacao_quilombola,populacao_quilombola_territorio_quilombola
4306551,Dom Pedro de Alcântara,0,Aglomeração Urbana do Litoral Norte,RS,Rio Grande do Sul,1050,2555,78,97.036,42,105.95,114.39,2,0,0,0
4311601,Liberato Salzano,0,,RS,Rio Grande do Sul,1827,4778,246,90.788,42,101.47,107.03,287,282,0,0
4306700,Dona Francisca,0,,RS,Rio Grande do Sul,1223,3077,114,96.601,42,99.16,106.94,4,0,267,0
4303400,Caiçara,0,,RS,Rio Grande do Sul,1857,4823,189,95.649,42,102.43,122.68,3,0,0,0
4321832,Três Forquilhas,0,Aglomeração Urbana do Litoral Norte,RS,Rio Grande do Sul,1065,2760,217,92.258,42,107.05,100.43,2,0,68,0
4308805,General Câmara,0,,RS,Rio Grande do Sul,3148,7612,510,94.268,42,100.16,112.49,2,0,46,0
4319604,São Sepé,0,,RS,Rio Grande do Sul,8605,21077,2205,94.471,42,94.03,115.72,9,0,93,0
4311270,Lagoa dos Três Cantos,0,,RS,Rio Grande do Sul,654,1731,139,98.611,42,99.08,115.1,0,0,0,0
4323200,Victor Graeff,0,,RS,Rio Grande do Sul,1100,2771,238,98.035,42,99.86,112.98,0,0,0,0
4302659,Brochier,0,,RS,Rio Grande do Sul,2019,4934,105,96.451,42,99.68,124.59,4,0,0,0
4311155,Jóia,0,,RS,Rio Grande do Sul,2780,7166,1239,94.489,42,105.73,99.75,1,0,0,0
4301800,Barracão,0,,RS,Rio Grande do Sul,1931,4831,515,93.697,42,103.24,115.29,3,0,0,0
4315321,Quevedos,0,,RS,Rio Grande do Sul,1033,2501,543,93.611,42,110.85,104.57,0,0,0,0
4302501,Bossoroca,0,,RS,Rio Grande do Sul,2359,5887,1610,92.747,42,104.58,109.27,0,0,0,0
4311130,Jari,0,,RS,Rio Grande do Sul,1332,3348,853,9.472,42,107.63,109.56,1,0,0,0
4300471,Almirante Tamandaré do Sul,0,,RS,Rio Grande do Sul,798,1968,265,97.141,42,105.32,112,0,0,0,0
4319406,São Pedro do Sul,0,,RS,Rio Grande do Sul,6421,15535,873,96.228,42,95.27,124.16,0,0,0,0
4322525,Vale Verde,0,,RS,Rio Grande do Sul,1294,3150,330,93.524,42,103.88,113.77,0,0,35,0
4310850,Jaboticaba,0,,RS,Rio Grande do Sul,1499,3769,128,89.962,42,99.74,110.15,0,0,0,0
4307559,Estação,0,,RS,Rio Grande do Sul,2172,5582,100,97.635,42,94.02,115.37,4,0,0,0
4314753,Poço das Antas,0,,RS,Rio Grande do Sul,842,2171,68,97.869,42,104.04,128.45,2,0,0,0
4300802,Antônio Prado,0,Região Metropolitana da Serra Gaúcha,RS,Rio Grande do Sul,5006,13010,348,96.896,42,97.32,119.75,7,0,0,0
4318614,São José do Sul,0,,RS,Rio Grande do Sul,921,2356,55,98.197,42,98,121.99,1,0,0,0
4313441,Novo Tiradentes,0,,RS,Rio Grande do Sul,819,2146,75,92.381,42,105.56,105.54,3,0,0,0
4323507,Vista Alegre,0,,RS,Rio Grande do Sul,1014,2659,78,94.494,42,98.8,110.8,0,0,0,0
4307054,Ernestina,0,,RS,Rio Grande do Sul,1250,3019,239,97.482,42,101.73,109.96,0,0,0,0
4308052,Faxinalzinho,0,,RS,Rio Grande do Sul,1004,2515,143,92.053,42,105.38,113.55,307,21,0,0
4318101,São Francisco de Assis,0,,RS,Rio Grande do Sul,7246,17532,2507,93.378,42,97.69,122.67,22,0,0,0
4319372,São Pedro do Butiá,0,,RS,Rio Grande do Sul,1169,3069,108,98.115,42,104.53,121.23,0,0,0,0
4311239,Lagoa Bonita do Sul,0,,RS,Rio Grande do Sul,866,2248,110,91.593,42,107.08,104.17,3,0,0,0
4317558,Santo Antônio do Palma,0,,RS,Rio Grande do Sul,748,2091,126,96.582,42,103.4,100.27,0,0,0,0
4310579,Itapuca,0,,RS,Rio Grande do Sul,725,1937,185,91.363,42,110.77,99.05,0,0,0,0
4314506,Pinheiro Machado,0,,RS,Rio Grande do Sul,4882,11194,2249,93.013,42,97.01,107.19,19,0,105,0
4200051,Abdon Batista,0,Região Metropolitana do Contestado,SC,Santa Catarina,969,2593,238,93.449,42,102.81,89.59,0,0,154,129
4207601,Ipira,0,Região Metropolitana do Contestado,SC,Santa Catarina,1835,4575,156,9.706,42,96.99,104.42,1,0,0,0
4201604,Arroio Trinta,0,Região Metropolitana do Contestado,SC,Santa Catarina,1391,3556,94,96.264,42,95.28,117.14,0,0,0,0
4207205,Imaruí,0,Região Metropolitana de Tubarão,SC,Santa Catarina,4586,11878,542,93.151,42,100.29,100.25,192,186,0,0
4206801,Ibicaré,0,Região Metropolitana do Contestado,SC,Santa Catarina,1250,3267,156,95.004,42,102.41,114.42,1,0,0,0
4210555,Marema,0,Região Metropolitana de Chapecó,SC,Santa Catarina,742,2184,104,93.083,42,104.3,113.79,29,0,0,0
4207577,Iomerê,0,Região Metropolitana do Contestado,SC,Santa Catarina,1066,2877,114,98.066,42,103.18,114.77,2,0,0,0
4216800,São José do Cerrito,0,Região Metropolitana de Lages,SC,Santa Catarina,3327,8707,949,91.332,42,105.14,94.53,6,0,0,0
4209201,Lacerdópolis,0,Região Metropolitana do Contestado,SC,Santa Catarina,829,2245,69,96.688,42,98.06,119.94,0,0,0,0
4207759,Iraceminha,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,1466,3984,165,95.677,42,104.73,102.29,2,0,0,0
4213906,Presidente Castello Branco,0,Região Metropolitana do Contestado,SC,Santa Catarina,606,1689,65,96.942,42,103,108.48,0,0,0,0
3528205,Macedônia,0,,SP,São Paulo,1513,3944,328,9.359,42,96.87,110.34,1,0,0,0
3510104,Cândido Rodrigues,0,,SP,São Paulo,1102,2876,71,94.554,42,98.83,123.66,1,0,0,0
3528106,Macaubal,0,Região Metropolitana de São José do Rio Preto,SP,São Paulo,3008,7446,248,94.624,42,99.55,119.1,2,0,0,0
3516507,Gabriel Monteiro,0,,SP,São Paulo,1071,2763,139,94.753,42,100.36,105.91,0,0,0,0
3510708,Cardoso,0,,SP,São Paulo,4603,11312,639,93.436,42,95.54,113.33,13,0,0,0
3513306,Cruzália,0,,SP,São Paulo,822,2108,149,94.567,42,95.55,102.05,1,0,0,0
3527256,Lourdes,0,,SP,São Paulo,772,1904,114,89.816,42,99.59,118.13,0,0,0,0
3548807,São Caetano do Sul,0,Região Metropolitana de São Paulo,SP,São Paulo,61995,164949,15,9.884,42,84.09,117.03,185,0,0,0
3541505,Presidente Venceslau,0,,SP,São Paulo,13692,34332,755,95.286,42,93.68,101.94,12,0,0,0
3515129,Emilianópolis,0,,SP,São Paulo,1177,3012,225,92.429,42,98.03,110.04,0,0,0,0
3548500,Santos,0,Região Metropolitana da Baixada Santista,SP,São Paulo,167478,416817,281,98.398,42,82.89,129.9,376,0,19,0
3520707,Indiaporã,0,,SP,São Paulo,1662,4028,280,91.571,42,94.46,114.53,1,0,0,0
3542305,Redenção da Serra,0,Região Metropolitana do Vale do Paraíba e Litoral Norte,SP,São Paulo,1680,4493,309,92.085,42,110.1,95.58,1,0,0,0
3550001,São Luís do Paraitinga,0,Região Metropolitana do Vale do Paraíba e Litoral Norte,SP,São Paulo,4165,10305,617,9.282,42,101.86,106.68,6,0,0,0
3503950,Aspásia,0,,SP,São Paulo,679,1839,69,90.676,42,99.14,100.63,3,0,0,0
3540507,Porangaba,0,,SP,São Paulo,3923,10445,266,94.672,42,104.28,107.16,3,0,0,0
3544608,Sabino,0,,SP,São Paulo,2035,5112,305,94.376,42,94.67,108,2,0,0,0
3518008,Guarani d'Oeste,0,,SP,São Paulo,808,1968,86,91.885,42,99.39,100,0,0,0,0
3547502,Santa Rita do Passa Quatro,0,Região Metropolitana de Ribeirão Preto,SP,São Paulo,9468,24691,754,96.476,42,91.86,123.92,15,0,0,0
5213400,Moiporá,0,,GO,Goiás,708,1684,452,90.621,44,100.12,113.21,3,0,0,0
5219209,Santa Cruz de Goiás,0,,GO,Goiás,1241,2999,1109,89.684,44,113.82,86.83,8,0,279,0
5202353,Arenópolis,0,,GO,Goiás,1208,2946,1076,89.935,44,105.01,98.78,0,0,0,0
5210307,Israelândia,0,,GO,Goiás,1030,2502,579,89.378,44,98.3,122.69,17,0,0,0
5207105,Diorama,0,,GO,Goiás,832,2054,685,90.046,44,101.37,109.58,0,0,0,0
3146602,Paiva,0,,MG,Minas Gerais,580,1473,58,91.873,44,100.54,125.57,0,0,0,0
3137106,Lagamar,0,,MG,Minas Gerais,2781,6595,1475,91.761,44,104.79,118.62,4,0,8,0
3119906,Córrego do Bom Jesus,0,,MG,Minas Gerais,1689,4269,124,93.273,44,104.99,132.38,3,0,0,0
3155207,Rio Espera,0,,MG,Minas Gerais,2064,5388,239,87.689,44,105.02,132.75,8,0,292,0
3125200,Fama,0,,MG,Minas Gerais,1003,2578,86,93.361,44,101.09,129.44,0,0,0,0
3103108,Antônio Prado de Minas,0,,MG,Minas Gerais,599,1537,84,91.822,44,103.71,164.77,1,0,0,0
3112208,Capela Nova,0,,MG,Minas Gerais,1667,4359,111,91.518,44,95.87,135.77,1,0,0,0
3123205,Dores do Indaiá,0,,MG,Minas Gerais,5247,12530,1111,91.847,44,92.74,147.36,5,0,0,0
3103306,Aracitaba,0,,MG,Minas Gerais,854,2046,107,88.312,44,94.59,135.59,0,0,24,0
3119807,Córrego Danta,0,,MG,Minas Gerais,1197,2925,657,92.042,44,110.83,146.94,0,0,0,0
3138500,Liberdade,0,,MG,Minas Gerais,1812,4717,401,89.224,44,102.78,129.36,2,0,14,0
4107520,Esperança Nova,0,Região Metropolitana de Umuarama,PR,Paraná,709,1849,141,89.779,44,97.75,111.82,0,0,0,0
4108551,Godoy Moreira,0,Região Metropolitana de Apucarana,PR,Paraná,1184,2977,131,83.313,44,99.26,107.28,7,0,0,0
4323457,Vila Nova do Sul,0,,RS,Rio Grande do Sul,1598,3850,508,93.966,44,96.99,125.25,2,0,131,0
4301552,Áurea,0,,RS,Rio Grande do Sul,1318,3396,157,97.239,44,99.53,145.67,0,0,0,0
4301636,Balneário Pinhal,0,Aglomeração Urbana do Litoral Norte,RS,Rio Grande do Sul,6100,14887,102,95.823,44,92.4,116.14,49,0,0,0
4303673,Campestre da Serra,0,,RS,Rio Grande do Sul,1284,3235,538,9.593,44,105.84,126.33,0,0,0,0
4313359,Nova Roma do Sul,0,Região Metropolitana da Serra Gaúcha,RS,Rio Grande do Sul,1246,3456,150,97.376,44,104.12,139.34,9,0,0,0
4318457,São José das Missões,0,,RS,Rio Grande do Sul,932,2362,98,9.221,44,102.57,112.99,0,0,0,0
4305124,Cerrito,0,,RS,Rio Grande do Sul,2434,5782,452,92.448,44,99.31,127.32,2,0,80,0
4301503,Augusto Pestana,0,,RS,Rio Grande do Sul,2834,7149,348,97.325,44,96.51,136.29,5,0,0,0
4305009,Catuípe,0,,RS,Rio Grande do Sul,3370,8666,583,95.789,44,92.46,125.31,0,0,13,0
4312609,Muçum,0,,RS,Rio Grande do Sul,1785,4566,111,96.053,44,92.51,144.35,2,0,0,0
4314472,Pinhal Grande,0,,RS,Rio Grande do Sul,1474,3803,478,94.855,44,107.47,128.62,2,0,0,0
4314548,Pinto Bandeira,0,Região Metropolitana da Serra Gaúcha,RS,Rio Grande do Sul,919,2693,105,97.632,44,101.7,140.25,21,0,0,0
4303806,Campinas do Sul,0,,RS,Rio Grande do Sul,2060,5250,276,95.768,44,92.78,136.9,1,0,0,0
4312179,Mato Queimado,0,,RS,Rio Grande do Sul,697,1788,115,96.885,44,103.05,123.43,0,0,0,0
4304713,Caraá,0,Aglomeração Urbana do Litoral Norte,RS,Rio Grande do Sul,3016,7393,295,92.808,44,105.39,125.06,30,27,0,0
4315206,Putinga,0,,RS,Rio Grande do Sul,1366,3747,216,95.313,44,100.37,169.05,0,0,0,0
4318432,São João do Polêsine,0,,RS,Rio Grande do Sul,1041,2617,78,97.619,44,93.22,169.03,0,0,17,0
4316477,Salvador das Missões,0,,RS,Rio Grande do Sul,1118,2871,94,98.661,44,102.46,135.35,0,0,0,0
4311981,Mariana Pimentel,0,,RS,Rio Grande do Sul,1639,3907,338,9.345,44,105.46,130.35,79,0,0,0
4312443,Morrinhos do Sul,0,Aglomeração Urbana do Litoral Norte,RS,Rio Grande do Sul,1279,3070,166,97.167,44,108.2,119.61,1,0,0,0
4315552,Rio dos Índios,0,,RS,Rio Grande do Sul,1091,2833,236,89.798,44,105.29,122.03,187,0,0,0
4318440,São Jorge,0,,RS,Rio Grande do Sul,1083,2909,126,9.761,44,100.55,155.72,10,0,0,0
4316303,Roque Gonzales,0,,RS,Rio Grande do Sul,2585,6562,349,94.574,44,100.06,125.64,0,0,0,0
4316972,Santa Margarida do Sul,0,,RS,Rio Grande do Sul,1037,2596,955,90.968,44,112.96,100.92,0,0,0,0
4307864,Fagundes Varela,0,,RS,Rio Grande do Sul,883,2566,134,97.565,44,102.85,154.31,0,0,0,0
4319109,São Martinho,0,,RS,Rio Grande do Sul,2216,5478,171,95.945,44,96.17,129.82,0,0,0,0
4323358,Vila Lângaro,0,,RS,Rio Grande do Sul,774,2079,152,0.96,44,104.63,127.96,2,0,0,0
4312203,Maximiliano de Almeida,0,,RS,Rio Grande do Sul,1645,4186,208,95.154,44,97.88,130.27,0,0,0,0
4310439,Ipê,0,Região Metropolitana da Serra Gaúcha,RS,Rio Grande do Sul,2137,5394,599,95.516,44,102.89,139.46,1,0,0,0
4305454,Cidreira,0,Aglomeração Urbana do Litoral Norte,RS,Rio Grande do Sul,6843,17009,243,96.785,44,91.92,111.17,16,0,0,0
4312450,Morro Redondo,0,,RS,Rio Grande do Sul,2510,6035,245,94.168,44,96.36,135.47,5,0,209,0
4312104,Mata,0,,RS,Rio Grande do Sul,1959,4669,316,95.486,44,102.06,131.97,1,0,0,0
4315156,Progresso,0,,RS,Rio Grande do Sul,2109,5340,256,924,44,104.21,124.16,0,0,0,0
4215901,São Bonifácio,0,Região Metropolitana de Florianópolis,SC,Santa Catarina,1126,2944,461,97.767,44,104.02,136.64,0,0,0,0
4217154,São Miguel da Boa Vista,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,662,1781,73,93.919,44,106.61,103.65,0,0,0,0
3535200,Palmeira d'Oeste,0,,SP,São Paulo,3535,8878,319,93.949,44,99.08,129.68,1,0,0,0
3547403,Santa Rita d'Oeste,0,,SP,São Paulo,1089,2733,210,92.446,44,93.97,147.95,0,0,0,0
3534500,Oscar Bressane,0,,SP,São Paulo,960,2470,222,94.174,44,91.62,131.3,4,0,0,0
3530003,Mira Estrela,0,,SP,São Paulo,1243,3126,217,94.568,44,99.49,112.3,0,0,0,0
3536901,Pedranópolis,0,,SP,São Paulo,1052,2737,260,94.254,44,99.93,125.71,4,0,0,0
3549003,São Francisco,0,,SP,São Paulo,1044,2602,76,91.486,44,95.35,135.6,78,0,0,0
3517802,Guaraçaí,0,,SP,São Paulo,2941,7418,569,93.204,44,97.16,128.69,0,0,0,0
3502606,Aparecida d'Oeste,0,,SP,São Paulo,1616,4064,179,91.787,44,98.25,125.16,1,0,0,0
5200902,Amorinópolis,0,,GO,Goiás,1255,2998,407,8.684,46,101.68,135.27,2,0,0,0
5209291,Guaraíta,0,,GO,Goiás,913,2188,206,90.027,46,99.27,105.57,3,0,0,0
3115607,Cedro do Abaeté,0,,MG,Minas Gerais,449,1081,283,88.578,46,104.35,143.79,1,0,0,0
3165560,Sem-Peixe,0,,MG,Minas Gerais,962,2433,177,87.743,46,94.48,164.33,3,0,0,0
3136108,Joanésia,0,Colar Metropolitano,MG,Minas Gerais,1681,4323,233,87.675,46,100.14,139.45,0,0,0,0
3124708,Estrela do Indaiá,0,,MG,Minas Gerais,1177,2753,636,91.161,46,95.9,175.78,2,0,0,0
3129103,Gurinhatã,0,,MG,Minas Gerais,2139,5166,1849,88.841,46,108.85,124.09,0,0,0,0
3165800,Senador José Bento,0,,MG,Minas Gerais,792,2068,94,93.899,46,110.81,164.15,0,0,0,0
5107297,São José do Povo,0,,MT,Mato Grosso,1141,2875,490,88.613,46,105.8,109.7,6,0,0,0
4322343,Ubiretama,0,,RS,Rio Grande do Sul,766,1982,126,96.705,46,106.85,143.56,3,0,0,0
4319703,São Valentim,0,,RS,Rio Grande do Sul,1239,3201,154,92.076,46,101.86,158.95,6,0,0,0
4322103,Tucunduva,0,,RS,Rio Grande do Sul,2268,5533,181,96.209,46,92.1,156.77,1,0,0,0
4300901,Aratiba,0,,RS,Rio Grande do Sul,2573,6477,342,96.863,46,100.96,159.51,0,0,0,0
4322301,Tuparendi,0,,RS,Rio Grande do Sul,3367,8351,308,96.845,46,93.77,147.64,0,0,0,0
4305132,Cerro Branco,0,,RS,Rio Grande do Sul,1582,3800,158,90.502,46,102.13,173.68,4,0,0,0
4323606,Vista Alegre do Prata,0,,RS,Rio Grande do Sul,573,1586,119,97.929,46,108.39,142.86,0,0,0,0
4305603,Colorado,0,,RS,Rio Grande do Sul,1280,3253,286,9.592,46,94.74,152.37,1,0,473,0
4313334,Nova Ramada,0,,RS,Rio Grande do Sul,864,2163,255,96.264,46,106.99,130.38,0,0,0,0
4319307,São Paulo das Missões,0,,RS,Rio Grande do Sul,2231,5835,224,94.971,46,100.76,139.28,0,0,0,0
4305116,Centenário,0,,RS,Rio Grande do Sul,1031,2715,134,97.821,46,106.61,149.34,1,0,0,0
4320602,Severiano de Almeida,0,,RS,Rio Grande do Sul,1309,3402,168,96.742,46,102.86,145.71,1,0,0,0
4313003,Nova Bréscia,0,,RS,Rio Grande do Sul,1213,3044,103,9.796,46,99.48,180.35,0,0,0,0
4311908,Marcelino Ramos,0,,RS,Rio Grande do Sul,1732,4305,230,95.932,46,99.72,160.03,1,0,0,0
4310900,Jacutinga,0,,RS,Rio Grande do Sul,1301,3313,178,95.163,46,94.98,155.26,0,0,0,0
4306379,Dilermando de Aguiar,0,,RS,Rio Grande do Sul,1147,2806,601,90.519,46,109.09,123.13,1,0,0,0
4305850,Coqueiros do Sul,0,,RS,Rio Grande do Sul,896,2209,277,96.283,46,98.47,135.06,1,0,0,0
4320453,Sério,0,,RS,Rio Grande do Sul,780,1941,98,90.833,46,106.27,157.47,0,0,0,0
4306759,Doutor Ricardo,0,,RS,Rio Grande do Sul,710,1888,108,97.635,46,105.66,182.01,0,0,0,0
4320651,Silveira Martins,0,,RS,Rio Grande do Sul,789,2019,119,96.334,46,101.59,165.96,1,0,1,0
4300554,Alto Alegre,0,,RS,Rio Grande do Sul,697,1800,115,95.059,46,101.34,135.88,0,0,0,0
4305959,Cotiporã,0,,RS,Rio Grande do Sul,1433,3833,173,97.778,46,104.36,174.47,1,0,0,0
4319711,São Valentim do Sul,0,,RS,Rio Grande do Sul,846,2204,92,98.315,46,103.79,170.78,0,0,0,0
4317954,Santo Expedito do Sul,0,,RS,Rio Grande do Sul,916,2349,126,92.775,46,99.24,147.75,3,0,0,0
3544509,Rubinéia,0,,SP,São Paulo,1501,3825,243,95.706,46,97.99,126.98,0,0,0,0
3532843,Nova Canaã Paulista,0,,SP,São Paulo,819,2028,124,94.221,46,98.44,174.16,0,0,0,0
3107000,Biquinhas,0,,MG,Minas Gerais,1027,2383,459,90.639,48,96.94,157.23,1,0,0,0
4304614,Canudos do Vale,0,,RS,Rio Grande do Sul,648,1656,83,93.333,48,107.26,182.59,0,0,0,0
4313425,Novo Machado,0,,RS,Rio Grande do Sul,1304,3179,219,95.049,48,98.88,163.57,0,0,0,0
4308433,Forquetinha,0,,RS,Rio Grande do Sul,955,2393,93,94.495,48,101.09,189.47,0,0,0,0
4300455,Alegria,0,,RS,Rio Grande do Sul,1453,3651,173,938,48,104.54,142.96,0,0,0,0
4306353,Dezesseis de Novembro,0,,RS,Rio Grande do Sul,1017,2507,217,90.783,48,105.66,158.91,0,0,0,0
4310751,Ivorá,0,,RS,Rio Grande do Sul,740,1916,123,94.513,48,102.2,209.83,0,0,0,0
4315073,Porto Vera Cruz,0,,RS,Rio Grande do Sul,665,1560,114,92.485,50,97.72,162.04,0,0,0,0
4308250,Floriano Peixoto,0,,RS,Rio Grande do Sul,694,1667,169,95.957,50,109.28,225.54,0,0,0,0
4309258,Guabiju,0,,RS,Rio Grande do Sul,562,1414,147,96.677,50,106.56,204.92,0,0,0,0
4315453,Relvado,0,,RS,Rio Grande do Sul,695,1783,108,96.532,50,96.93,228.57,0,0,0,0
4317251,Santa Tereza,0,Região Metropolitana da Serra Gaúcha,RS,Rio Grande do Sul,592,1503,74,97.855,52,103.65,264.05,0,0,0,0
2700201,Anadia,0,,AL,Alagoas,4783,13966,186,71.281,33,93.49,49.48,7,0,163,0
2709103,Taquarana,0,Região Metropolitana do Agreste,AL,Alagoas,6492,18968,154,74.101,33,93,47.87,65,0,850,0
2704302,Maceió,1,Região Metropolitana de Maceió,AL,Alagoas,335771,953326,509,91.578,33,87.17,44.25,1998,0,21,0
2704807,Maribondo,0,,AL,Alagoas,4435,13669,180,77.403,33,94,48.74,6,0,0,0
2902401,Aurelino Leal,0,,BA,Bahia,3950,11170,445,79.357,33,96.95,46.94,198,0,95,0
2913705,Inhambupe,0,,BA,Bahia,12152,33745,1082,79.284,33,95.6,49.31,215,0,466,0
2902302,Aratuípe,0,,BA,Bahia,3114,8665,174,81.581,33,101.84,44.02,17,0,12,0
2928059,Santa Luzia,0,,BA,Bahia,4743,13808,824,79.983,33,110.67,41.77,387,0,0,0
2909406,Cotegipe,0,,BA,Bahia,4411,13040,4283,76.677,33,105.36,50.24,76,0,133,0
2908101,Cocos,0,,BA,Bahia,6295,19132,10141,79.042,33,104.39,59.98,96,0,288,0
2924009,Paulo Afonso,0,,BA,Bahia,38770,112377,1544,87.618,33,90.73,47.8,5000,0,1,0
2910057,Dias d'Ávila,0,Região Metropolitana de Salvador,BA,Bahia,25852,71279,184,93.473,33,92.56,34.55,1006,0,420,0
2927606,Santa Brígida,0,,BA,Bahia,5246,14945,934,71.679,33,101.25,48.57,392,0,0,0
2910727,Eunápolis,0,,BA,Bahia,41385,113177,1426,89.548,33,94.11,39.24,6709,0,358,0
2921906,Mucugê,0,,BA,Bahia,4226,12073,2462,84.753,33,97.61,44.71,85,0,296,0
2906873,Capim Grosso,0,,BA,Bahia,12296,33212,465,85.151,33,94.6,47.7,88,0,935,0
2922854,Nova Redenção,0,,BA,Bahia,2646,7529,565,82.006,33,100.91,60.83,9,0,6,0
2915403,Itaju do Colônia,0,,BA,Bahia,2106,6034,1225,80.347,33,98.06,47.75,1355,1131,0,0
2925402,Potiraguá,0,,BA,Bahia,3340,10267,1112,85.362,33,101.81,47.02,144,0,62,0
2902500,Baianópolis,0,,BA,Bahia,4416,13597,3321,77.438,33,105.8,53.63,302,0,0,0
2901304,Andaraí,0,,BA,Bahia,4455,13040,1590,81.094,33,100.77,50,346,0,595,0
2903276,Barrocas,0,,BA,Bahia,5209,15200,207,8.342,33,97.8,46.05,239,0,100,0
2900801,Alcobaça,0,,BA,Bahia,8511,24296,1478,83.374,33,101.81,46.29,492,0,279,0
2906907,Caravelas,0,,BA,Bahia,7218,20496,2378,82.685,33,99.38,49.68,386,0,326,0
2929701,Sátiro Dias,0,,BA,Bahia,5669,15985,949,78.745,33,97.95,52.2,131,0,56,0
2929057,São Félix do Coribe,0,,BA,Bahia,5271,15183,1752,85.724,33,99.66,43.17,362,0,43,0
2910859,Filadélfia,0,,BA,Bahia,6075,17895,580,82.318,33,99.59,51.76,46,0,6346,291
2933307,Vitória da Conquista,0,,BA,Bahia,129081,369737,3254,90.896,33,91.7,47.44,1497,0,12049,147
2906824,Canudos,0,,BA,Bahia,5446,16077,3565,81.831,33,102.12,46.88,11,0,5,0
2920809,Marcionílio Souza,0,,BA,Bahia,3243,9259,1099,78.404,33,99.63,53.88,175,0,0,0
2931509,Teofilândia,0,,BA,Bahia,7371,21085,352,8.112,33,96.88,51.09,306,0,0,0
2903409,Belmonte,0,,BA,Bahia,7259,20054,1939,82.359,33,101.43,45.94,804,0,0,0
2910503,Entre Rios,0,,BA,Bahia,13675,37860,1188,87.617,33,92.34,43.74,1118,0,1618,69
2921708,Morro do Chapéu,0,,BA,Bahia,11882,33471,5745,83.937,33,97.9,46.47,115,0,2520,0
2933158,Várzea Nova,0,,BA,Bahia,4860,13363,1226,80.393,33,99.33,51.08,397,0,542,0
2921054,Matina,0,,BA,Bahia,3230,10328,773,75.018,33,100.82,54.79,2,0,17,0
2927002,Rio Real,0,,BA,Bahia,12639,35244,740,81.288,33,98.38,46.1,206,0,2,0
2902658,Banzaê,0,,BA,Bahia,3935,11933,410,79.173,33,101.55,52.17,3050,2625,625,0
2919900,Macururé,0,,BA,Bahia,2436,7253,2546,77.873,33,100.06,54.3,37,0,5,0
2928000,Santaluz,0,,BA,Bahia,13465,37780,1623,82.933,33,97.54,52.05,141,0,71,0
2930709,Simões Filho,0,Região Metropolitana de Salvador,BA,Bahia,42150,113990,202,9.436,33,90.45,34.87,2703,0,3557,408
2906204,Canarana,0,,BA,Bahia,8304,24122,580,86.898,33,99.21,47.55,55,0,3106,0
2924603,Pindobaçu,0,,BA,Bahia,6759,19033,496,82.479,33,98.64,49.33,131,0,2613,0
2926509,Ribeira do Amparo,0,,BA,Bahia,4811,13779,644,69.275,33,103.07,54.52,10,0,22,0
2917003,Itiúba,0,,BA,Bahia,12063,33855,1651,80.336,33,101.67,55.19,102,0,195,0
2933406,Wagner,0,,BA,Bahia,3280,9502,522,84.475,33,96.91,58.3,113,0,176,0
2933455,Wanderley,0,,BA,Bahia,4251,12962,2921,82.755,33,107.55,48.55,1,0,559,237
2902252,Arataca,0,,BA,Bahia,3471,10174,436,75.535,33,111.78,49,237,0,0,0
2929206,São Francisco do Conde,0,Região Metropolitana de Salvador,BA,Bahia,14008,38675,270,91.789,33,88.68,34.24,756,0,0,0
2919157,Lapão,0,,BA,Bahia,8725,25690,643,83.548,33,99.4,49.38,146,0,5368,0
2906105,Canápolis,0,,BA,Bahia,3307,10209,460,77.638,33,107.83,55.5,176,0,0,0
2931350,Teixeira de Freitas,0,,BA,Bahia,52472,144546,1166,89.677,33,93.08,43.38,2651,0,373,0
2905107,Caém,0,,BA,Bahia,3564,10374,541,79.745,33,98.43,58.84,78,0,2470,0
2926202,Riachão das Neves,0,,BA,Bahia,7168,21613,5978,77.966,33,108.84,47.12,732,0,90,0
2305803,Ipu,0,,CE,Ceará,13935,41062,626,79.089,33,98.82,58.21,29,0,0,0
2302909,Capistrano,0,,CE,Ceará,5914,17250,227,79.611,33,100.39,49.99,18,0,0,0
2304285,Eusébio,0,Região Metropolitana de Fortaleza,CE,Ceará,25105,74084,79,94.115,33,94.92,25.57,53,0,4,0
2306504,Itapiúna,0,,CE,Ceará,6115,17836,593,75.283,33,98.85,52.4,1,0,0,0
2300606,Altaneira,0,,CE,Ceará,2485,6771,73,77.103,33,93.38,64.64,1,0,171,0
2302503,Brejo Santo,0,,CE,Ceará,17032,51050,655,83.984,33,94.29,53.52,26,0,0,0
2311603,Redenção,0,,CE,Ceará,9138,27191,248,83.002,33,94.83,52.58,22,0,7,0
2303907,Chaval,0,,CE,Ceará,3922,12410,237,75.425,33,100.16,47.12,0,0,0,0
2310704,Pentecoste,0,,CE,Ceará,12719,37763,1380,81.941,33,98.82,46.96,14,0,0,0
2300507,Alcântaras,0,Região Metropolitana de Sobral,CE,Ceará,3780,11367,136,80.483,33,97.24,55.39,0,0,0,0
2304202,Crato,0,Região Metropolitana do Cariri,CE,Ceará,44610,130823,1138,88.404,33,89.17,49.64,353,0,0,0
